DocDate,DocRef,AcCode,Customer Name,Postal Code,TelNo,AcCur,AcCurWTaxAmt,HomeWTaxAmt,ProjectCode,Location,Sales Person,SalesPerson Name,Sales contact
20160819,ICG_B171-0162,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,1267.22,1267.22,P6086,4,S088,Ali,85084183
20160818,ICG_B171-0160,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,42000,56301,P6087,4,S094,John,85084094
20160810,ICG_B171-0146,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,36600,49410,P6088,2,S094,John,85084094
20160822,BR_D171000166,S0015USD,Pomegranate Master Pte Ltd,631257,98930090,USD,229375,309656.25,P6089,5,S089,Bala,85084539
20160822,BR_D171000167,J0007USD,Nectarine Trading Pte Ltd,298025,97781252,USD,442375,597206.25,P6090,3,S089,Bala,85084539
20160822,BR_D171000168,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,35670.59,35670.59,P6091,5,S093,Lily,85089620
20160823,ICG_B171-0161,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,117600,158760,P6092,5,S088,Ali,85084183
20160823,ICG_B171-0163,D0012USD,Nectarine Import & Export Pte Ltd,418203,95427692,USD,12321.05,16561.96,P6093,4,S092,Eugiene,85094519
20160821,ICG_B171-0164,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,108000,145800,P6094,2,S089,Bala,85084539
20160823,ICG_B171-0165,T0012USD,Pea Import Pte Ltd,892655,94574310,USD,6044.64,8125.21,P6095,3,S094,John,85084094
20160823,BR_D171000169,J0004USD,Yuzu Relay Pte Ltd,579394,96217803,USD,50887,68697.45,P5458,5,S090,Charles,85081768
20160823,BR_D171000170,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,176096.7,236233.72,P6096,1,S088,Ali,85084183
20160823,ICG_B171-0188,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,939.89,939.89,P6097,3,S092,Eugiene,85094519
20160824,BR_D171000171,L0003USD,Pineapple Import & Export Pte Ltd,566999,96107959,USD,193125,260718.75,P6098,4,S089,Bala,85084539
20160824,BR_D171000172,J0004USD,Yuzu Relay Pte Ltd,579394,96217803,USD,84961.35,114527.9,P6099,5,S093,Lily,85089620
20160824,BR_D171000173,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,338.37,338.37,P6100,4,S095,Mary,85095164
20160824,BR_D171000174,T0012USD,Pea Import Pte Ltd,892655,94574310,USD,6044.64,8125.21,P6101,4,S090,Charles,85081768
20160825,BR_D171000175,L0003USD,Pineapple Import & Export Pte Ltd,566999,96107959,USD,198125,267468.75,P6102,2,S089,Bala,85084539
20160826,ICG_B171-0194,S0047SGD,Currant Automation Pte Ltd,921294,95131855,SGD,321.55,321.55,P6103,5,S092,Eugiene,85094519
20160826,ICG_B171-0195,S0021SGD,Star fruit Expert Pte Ltd,810519,98364996,SGD,4555.85,4555.85,P6104,1,S089,Bala,85084539
20160826,ICG_B171-0190,U0003SGD,Jambul Control Pte Ltd,686369,96144182,SGD,7519.1,7519.1,P6105,3,S090,Charles,85081768
20160826,BR_D171000176,K0007USD,Bilberry Import Pte Ltd,907525,97894544,USD,198594.76,266752.48,P6106,1,S090,Charles,85081768
20160826,BR_D171000177,D0012USD,Nectarine Import & Export Pte Ltd,418203,95427692,USD,12321.05,16561.96,P6107,2,S095,Mary,85095164
20160826,BR_D171000178,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,20419.54,27423.44,P6108,5,S089,Bala,85084539
20160810,ICG_B171-0142,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,682.06,682.06,P6109,4,S088,Ali,85084183
20160829,BR_D171000179,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,430000,580500,P6110,2,S088,Ali,85084183
20160830,ICG_B171-0193,L0003USD,Pineapple Import & Export Pte Ltd,566999,96107959,USD,33687.5,45478.13,P6111,3,S090,Charles,85081768
20160901,ICG_B171-0203,J0004USD,Yuzu Relay Pte Ltd,579394,96217803,USD,129750,175162.5,P6112,1,S089,Bala,85084539
20160830,BR_D171000180,I0008USD,Japanese plum Distribution Pte Ltd,961522,94916012,USD,19648,26683.95,P6113,1,S090,Charles,85081768
20160822,ICG_B171-0168,C0007USD,Plantain Control Pte Ltd,930237,99165427,USD,81000,109350,P6114,2,S091,Danny,85088856
20160822,ICG_B171-0171,M0034USD,Persimmon Control Pte Ltd,795020,95198072,USD,81000,109350,P6115,2,S088,Ali,85084183
20160822,ICG_B171-0172,M0027USD,Miracle fruit Control Pte Ltd,650558,98622063,USD,81000,109350,P6116,1,S089,Bala,85084539
20160822,ICG_B171-0173,N011USD,Purple mangosteen United Pte Ltd,902192,98396327,USD,81000,109350,P6117,2,S095,Mary,85095164
20160822,ICG_B171-0170,N008USD,Satsuma Marketing Pte Ltd,596084,98660331,USD,81000,109350,P6118,1,S094,John,85084094
20160822,ICG_B171-0166,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,81000,109350,P6119,3,S095,Mary,85095164
20160822,ICG_B171-0169,A0024USD,Juniper berry Expert Pte Ltd,501067,98382557,USD,81000,109350,P6120,3,S094,John,85084094
20160822,ICG_B171-0167,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,81000,109350,P6121,3,S090,Charles,85081768
20160814,ICG_B171-0154,N013USD,Papaya Logistics Pte Ltd,883545,95530364,USD,19740,26649,P6122,4,S088,Ali,85084183
20160831,BR_D171000182,S0021SGD,Star fruit Expert Pte Ltd,810519,98364996,SGD,10040.78,10040.78,P6123,3,S094,John,85084094
20160831,BR_D171000183,S0047SGD,Currant Automation Pte Ltd,921294,95131855,SGD,321.55,321.55,P6124,1,S095,Mary,85095164
20160823,ICG_B171-0120,A0060USD,Mandarine Export Pte Ltd,198939,99289582,USD,88550,119542.5,P6125,4,S095,Mary,85095164
20160823,ICG_B171-0131,G0013USD,Cantaloupe Dealer Pte Ltd,254319,97165812,USD,88550,119542.5,P6126,2,S088,Ali,85084183
20160823,ICG_B171-0132,G0011USD,Persimmon Relay Pte Ltd,817095,96093740,USD,89100,120285,P6127,2,S090,Charles,85081768
20160823,ICG_B171-0130,R0016USD,Lychee Specialist Pte Ltd,371455,99037722,USD,88550,119542.5,P6128,5,S089,Bala,85084539
20160823,ICG_B171-0151,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,81000,109350,P6129,2,S089,Bala,85084539
20160831,BR_D171000184,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,117600,158760,P6130,4,S092,Eugiene,85094519
20160901,BR_D171000185,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,42000,56301,P6131,4,S090,Charles,85081768
20160829,ICG_B171-0198,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,164235.43,223442.3,P6132,1,S094,John,85084094
20160902,ICG_B171-0212,J0007USD,Nectarine Trading Pte Ltd,298025,97781252,USD,212500,286875,P6133,5,S095,Mary,85095164
20160823,ICG_B171-0100,A0073USD,Lime Parallel Importer Pte Ltd,679370,97449080,USD,83000,112050,P6134,4,S089,Bala,85084539
20160826,ICG_B171-0199,S0015USD,Pomegranate Master Pte Ltd,631257,98930090,USD,219375,296156.25,P6135,5,S093,Lily,85089620
20160817,ICG_B171-0157,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,109200,147420,P6136,3,S090,Charles,85081768
20160901,ICG_B171-0205,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,9597.9,9597.9,P6137,3,S093,Lily,85089620
20160901,BR_D171000186,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,21768,29386.8,P6138,2,S092,Eugiene,85094519
20160901,BR_D171000187,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,72,97.2,P6139,2,S089,Bala,85084539
20160823,ICG_B171-0189,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,19520.87,26239.95,P6140,1,S090,Charles,85081768
20160905,BR_D171000188,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,1643.13,1643.13,P6141,5,S089,Bala,85084539
20160905,BR_D171000189,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,108000,145800,P6142,5,S093,Lily,85089620
20160905,ICG_B171-0216,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,25466,25466,P5652,1,S092,Eugiene,85094519
20160901,ICG_B171-0204,K0007USD,Bilberry Import Pte Ltd,907525,97894544,USD,299736,408989.77,P6143,1,S095,Mary,85095164
20160831,ICG_B171-0187,S0038USD,Lime Master Pte Ltd,117924,99450026,USD,81000,109350,P6144,3,S091,Danny,85088856
20160831,ICG_B171-0186,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,81000,109350,P6145,4,S093,Lily,85089620
20160831,ICG_B171-0185,G0017USD,Olive Marketing Pte Ltd,817068,95647284,USD,81000,109350,P6146,1,S090,Charles,85081768
20160831,ICG_B171-0174,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,81000,109350,P6147,4,S092,Eugiene,85094519
20160831,ICG_B171-0175,C0007USD,Plantain Control Pte Ltd,930237,99165427,USD,81000,109350,P6148,1,S089,Bala,85084539
20160831,ICG_B171-0184,B0003USD,Plum Marketing Pte Ltd,228009,96634354,USD,81000,109350,P6149,5,S089,Bala,85084539
20160831,ICG_B171-0182,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,82000,110700,P6150,5,S091,Danny,85088856
20160831,ICG_B171-0181,P0021USD,Quince Logistics Pte Ltd,485768,96889839,USD,81000,109350,P6151,2,S090,Charles,85081768
20160831,ICG_B171-0180,S0048USD,White Sapote Import Pte Ltd,706219,95448400,USD,81000,109350,P6152,1,S090,Charles,85081768
20160831,ICG_B171-0179,K0026USD,Tamarind Trading Pte Ltd,660111,94687968,USD,81000,109350,P6153,3,S093,Lily,85089620
20160831,ICG_B171-0176,A0024USD,Juniper berry Expert Pte Ltd,501067,98382557,USD,81500,110025,P6154,3,S089,Bala,85084539
20160902,ICG_B171-0215,A0045USD,Guava Master Pte Ltd,121118,97253329,USD,45926.8,62506.37,P6155,5,S092,Eugiene,85094519
20160902,ICG_B171-0208,M0006USD,Pomelo Export Pte Ltd,720813,98383713,USD,88000,118800,P6156,4,S094,John,85084094
20160902,ICG_B171-0214,A0029USD,Watermelon Import & Export Pte Ltd,981168,95558190,USD,102891.43,140035.24,P6157,1,S095,Mary,85095164
20160902,ICG_B171-0149,W0001USD,Tamarind Expert Pte Ltd,915085,99460358,USD,87725,118428.75,P6158,1,S091,Danny,85088856
20160902,ICG_B171-0213,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,126417.61,170360.37,P6159,3,S095,Mary,85095164
20160907,BR_D171000190,N011USD,Purple mangosteen United Pte Ltd,902192,98396327,USD,81000,109350,P6160,4,S088,Ali,85084183
20160901,ICG_B171-0207,C0018USD,Plantain Dealer Pte Ltd,247216,98601282,USD,206681.25,279019.69,P6161,5,S089,Bala,85084539
20160902,ICG_B171-0148,S0046USD,Grape Automation Pte Ltd,396544,94781253,USD,88000,118800,P6162,5,S090,Charles,85081768
20160907,BR_D171000191,M0034USD,Persimmon Control Pte Ltd,795020,95198072,USD,81000,109350,P6163,3,S093,Lily,85089620
20160907,BR_D171000192,N008USD,Satsuma Marketing Pte Ltd,596084,98660331,USD,81000,109350,P6164,5,S094,John,85084094
20160903,ICG_B171-0200,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,430000,580500,P6165,1,S094,John,85084094
20160903,ICG_B171-0201,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,419625,566493.75,P6166,4,S093,Lily,85089620
20160903,ICG_B171-0202,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,210250,283837.5,P5272,3,S093,Lily,85089620
20160831,ICG_B171-0177,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,81500,110025,P6167,5,S088,Ali,85084183
20160908,BR_D171000193,N0012,Pea Export Pte Ltd,139767,98298111,USD,166350,227899.5,P6168,3,S092,Eugiene,85094519
20160908,BR_D171000194,C0007USD,Plantain Control Pte Ltd,930237,99165427,USD,81000,109350,P6169,2,S088,Ali,85084183
20160902,ICG_B171-0217,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,264000,359304,P6131,4,S090,Charles,85081768
20160908,ICG_B171-0221,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,6420,6420,P6170,4,S094,John,85084094
20160908,ICG_B171-0231,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,1631.75,1631.75,P6171,4,S095,Mary,85095164
20160908,BR_D171000195,A0025USD,Pea Import Pte Ltd,982222,97782480,USD,81000,109350,P6172,5,S088,Ali,85084183
20160902,ICG_B171-0211,S0015USD,Pomegranate Master Pte Ltd,631257,98930090,USD,219375,296156.25,P6173,2,S088,Ali,85084183
20160909,BR_D171000196,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,81000,109350,P6174,4,S094,John,85084094
20160909,BR_D171000197,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,126417.61,170360.37,P6175,1,S092,Eugiene,85094519
20160909,BR_D171000198,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,16400,22140,P6176,1,S094,John,85084094
20160909,ICG_B171-0219,U0003SGD,Jambul Control Pte Ltd,686369,96144182,SGD,7836.68,7836.68,P6177,3,S091,Danny,85088856
20160909,ICG_B171-0218,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,31229.66,42160.04,P6178,2,S091,Danny,85088856
20160909,BR_D171000199,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,19520.87,26353.17,P6179,1,S088,Ali,85084183
20160909,BR_D171000200,W0014USD,Akee Parallel Importer Pte Ltd,102952,98248508,USD,15708,21205.8,P6180,2,S092,Eugiene,85094519
20160905,ICG_B171-0220,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,82000,111274,P6181,5,S091,Danny,85088856
20160913,BR_D171000201,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,164235.43,223442.3,P6182,2,S094,John,85084094
20160913,BR_D171000202,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,87360,117936,P6183,4,S089,Bala,85084539
20160913,BR_D171000203,S0015USD,Pomegranate Master Pte Ltd,631257,98930090,USD,219375,296156.25,P6184,3,S089,Bala,85084539
20160913,BR_D171000204,N013USD,Papaya Logistics Pte Ltd,883545,95530364,USD,19740,26649,P6185,2,S088,Ali,85084183
20160913,ICG_B171-0192,S0045USD,Rambutan (or Mamin Chino) Import & Export Pte Ltd,932209,95934912,USD,163131.15,220634.88,P6186,1,S089,Bala,85084539
20160906,ICG_B171-0222,V0002USD,Elderberry Logistics Pte Ltd,125434,98206119,USD,297600.68,403992.92,P6187,3,S095,Mary,85095164
20160907,ICG_B171-0223,S0021USD,Salak Automation Pte Ltd,677535,96530698,USD,23580,31833,P6188,5,S091,Danny,85088856
20160908,ICG_B171-0226,N014USD,Cloudberry Parallel Importer Pte Ltd,432513,95813441,USD,211090.45,284444.38,P6189,2,S088,Ali,85084183
20160913,BR_D171000205,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,35585.53,35585.53,P6190,4,S094,John,85084094
20160914,BR_D171000206,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,264000,359304,P6024,2,S095,Mary,85095164
20160914,ICG_B171-0236,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,479.57,479.57,P6191,2,S091,Danny,85088856
20160914,ICG_B171-0237,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,666.08,666.08,P6192,3,S091,Danny,85088856
20160914,BR_D171000207,P0011SGD,Blackcurrant Trading Pte Ltd,172636,98957861,SGD,6550.11,6550.11,P6193,3,S094,John,85084094
20160915,BR_D171000208,M0005USD,Chico fruit Assist Pte Ltd,453408,99293075,USD,221011.25,298365.19,P6194,3,S092,Eugiene,85094519
20160914,ICG_B171-0239,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,764.43,764.43,P6195,3,S088,Ali,85084183
20160916,BR_D171000209,M0027USD,Miracle fruit Control Pte Ltd,650558,98622063,USD,81000,109350,P6196,5,S090,Charles,85081768
20160916,BR_D171000210,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,682.06,682.06,P6197,4,S089,Bala,85084539
20160916,BR_D171000211,A0024USD,Juniper berry Expert Pte Ltd,501067,98382557,USD,72865,98367.75,P6198,1,S090,Charles,85081768
20160915,ICG_B171-0241,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,23436.21,31805.28,P6199,2,S088,Ali,85084183
20160915,ICG_B171-0242,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,1257.38,1706.39,P6200,5,S088,Ali,85084183
20160916,BR_D171000212,A0024USD,Juniper berry Expert Pte Ltd,501067,98382557,USD,60,81,P6201,1,S092,Eugiene,85094519
20160916,JE_J1710012,A0024USD,Juniper berry Expert Pte Ltd,501067,98382557,USD,14.6,-19.71,P6202,1,S094,John,85084094
20160916,CSA_CT1710004,A0024USD,Juniper berry Expert Pte Ltd,501067,98382557,USD,-36946,-47791.4,P6203,3,S092,Eugiene,85094519
20160916,ICG_B171-0240,T0012USD,Pea Import Pte Ltd,892655,94574310,USD,5872.16,7969.11,P5859,4,S095,Mary,85095164
20160916,BR_D171000213,S0014USD,Kumquat Marketing Pte Ltd,104024,95995772,USD,81000,109350,P6204,4,S089,Bala,85084539
20160916,BR_D171000214,M0006USD,Pomelo Export Pte Ltd,720813,98383713,USD,88000,118800,P6205,3,S090,Charles,85081768
20160915,ICG_B171-0229,J0004USD,Yuzu Relay Pte Ltd,579394,96217803,USD,122135.9,166654.44,P6206,5,S094,John,85084094
20160916,BR_D171000215,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,31229.66,42160.04,P5113,1,S090,Charles,85081768
20160916,BR_D171000216,J0007USD,Nectarine Trading Pte Ltd,298025,97781252,USD,212500,286875,P6207,1,S095,Mary,85095164
20160916,BR_D171000217,U0003SGD,Jambul Control Pte Ltd,686369,96144182,SGD,7519.1,7519.1,P6208,5,S094,John,85084094
20160916,BR_D171000218,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,9088.9,9088.9,P6209,3,S088,Ali,85084183
20160916,BR_D171000219,L0013USD,Tangerine Trading Pte Ltd,419341,98730211,USD,81000,109350,P6210,5,S092,Eugiene,85094519
20160909,ICG_B171-0224,J0007USD,Nectarine Trading Pte Ltd,298025,97781252,USD,62500,84531.25,P6211,2,S093,Lily,85089620
20160919,BR_D171000220,P0021USD,Quince Logistics Pte Ltd,485768,96889839,USD,81000,109350,P6212,2,S091,Danny,85088856
20160919,JE_CN171-0001,I0008USD,Japanese plum Distribution Pte Ltd,961522,94916012,USD,851.25,-1149.19,P6213,4,S090,Charles,85081768
20160919,CSA_CT1710005,I0008USD,Japanese plum Distribution Pte Ltd,961522,94916012,USD,146.96,198.4,P6214,2,S092,Eugiene,85094519
20160919,BW_V171000593,I0008USD,Japanese plum Distribution Pte Ltd,961522,94916012,USD,704.29,950.79,P6215,2,S092,Eugiene,85094519
20160919,CSA_CT1710006,I0008USD,Japanese plum Distribution Pte Ltd,961522,94916012,USD,704.29,950.79,P6216,1,S090,Charles,85081768
20160914,ICG_B171-0228,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,202500,276918.75,P6217,5,S092,Eugiene,85094519
20160914,ICG_B171-0227,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,402017,549758.25,P6218,2,S092,Eugiene,85094519
20160916,ICG_B171-0243,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,126908.6,172786.06,P6219,3,S090,Charles,85081768
20160914,ICG_B171-0225,K0005USD,Honeyberry Dealer Pte Ltd,601097,99056754,USD,93313,127605.53,P6220,2,S095,Mary,85095164
20160914,ICG_B171-0238,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,6682.15,6682.15,P6221,2,S091,Danny,85088856
20160920,BR_D171000221,K0026USD,Tamarind Trading Pte Ltd,660111,94687968,USD,81000,109350,P6222,2,S090,Charles,85081768
20160920,BR_D171000222,B0003USD,Plum Marketing Pte Ltd,228009,96634354,USD,81000,109350,P6223,1,S091,Danny,85088856
20160920,BR_D171000223,C0008USD,Tamarillo Marketing Pte Ltd,584599,96435545,USD,81500,110025,P6224,2,S091,Danny,85088856
20160920,BR_D171000224,P0002USD,Clementine Distribution Pte Ltd,538943,97645259,USD,1059875,1430831.25,P6225,1,S094,John,85084094
20160920,BR_D171000225,S0015USD,Pomegranate Master Pte Ltd,631257,98930090,USD,219375,296156.25,P6226,4,S088,Ali,85084183
20160920,BR_D171000226,T0012USD,Pea Import Pte Ltd,892655,94574310,USD,5872.16,7969.11,P6227,3,S089,Bala,85084539
20160921,BR_D171000227,A0045USD,Guava Master Pte Ltd,121118,97253329,USD,45926.8,62506.37,P6228,5,S091,Danny,85088856
20160921,BR_D171000228,G0017USD,Olive Marketing Pte Ltd,817068,95647284,USD,81000,109350,P6229,4,S095,Mary,85095164
20160921,BR_D171000229,S0038USD,Lime Master Pte Ltd,117924,99450026,USD,81000,109350,P6230,4,S093,Lily,85089620
20160921,BR_D171000230,S0048USD,White Sapote Import Pte Ltd,706219,95448400,USD,81000,109350,P6231,2,S095,Mary,85095164
20160920,ICG_B171-0244,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,151243.6,206220.65,P6232,2,S090,Charles,85081768
20160918,ICG_B171-0183,C0009USD,Buddha's hand (fingered citron) Innovation Pte Ltd,117238,96249489,USD,137800,186030,P6233,1,S088,Ali,85084183
20160916,ICG_B171-0248,M0001USD,Surinam cherry Expert Pte Ltd,513301,99266294,USD,190146.75,256698.11,P6234,2,S091,Danny,85088856
20160901,ICG_B171-0210,E0011USD,Salal berry Distribution Pte Ltd,105580,94521854,USD,2327.25,3136.2,P6235,5,S095,Mary,85095164
20160922,BR_D171000231,A0074USD,Squash Relay Pte Ltd,784264,95008222,USD,25575,34526.25,P6236,2,S095,Mary,85095164
20160922,BR_D171000232,V0002USD,Elderberry Logistics Pte Ltd,125434,98206119,USD,297600.68,403992.92,P6237,4,S091,Danny,85088856
20160922,BR_D171000233,L0003USD,Pineapple Import & Export Pte Ltd,566999,96107959,USD,33687.5,45478.13,P6238,2,S091,Danny,85088856
20160922,BR_D171000234,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,82000,111274,P6239,4,S088,Ali,85084183
20160922,BR_D171000235,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,24693.59,33511.67,P6240,4,S094,John,85084094
20160921,ICG_B171-0250,S0029USD,Date Specialist Pte Ltd,820157,95059838,USD,23102.91,31320.62,P6241,4,S093,Lily,85089620
20160923,BR_D171000236,G0011USD,Persimmon Relay Pte Ltd,817095,96093740,USD,89100,120285,P6242,5,S088,Ali,85084183
20160923,BR_D171000237,K0007USD,Bilberry Import Pte Ltd,907525,97894544,USD,299736,408989.77,P6243,5,S092,Eugiene,85094519
20160916,ICG_B171-0209,S0046USD,Grape Automation Pte Ltd,396544,94781253,USD,77000,103950,P6244,5,S092,Eugiene,85094519
20160916,ICG_B171-0178,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,86900,117315,P6245,3,S092,Eugiene,85094519
20160916,ICG_B171-0206,J0004USD,Yuzu Relay Pte Ltd,579394,96217803,USD,80300,108405,P6246,4,S093,Lily,85089620
20160916,ICG_B171-0196,A0043USD,Kiwifruit Control Pte Ltd,681722,98282333,USD,80850,109147.5,P6247,1,S094,John,85084094
20160916,ICG_B171-0247,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,84700,114345,P6248,1,S089,Bala,85084539
